Time S;Temperature
0.60536;5.308501867
0.60538;5.308508855
0.6054;5.308526838
0.60542;5.30852468
0.60544;5.308532491
0.60546;5.308529683
0.60548;5.308526801
0.6055;5.308533879
0.60552;5.308530327
0.60554;5.308526691
0.60556;5.308522965
0.60558;5.308519146
0.6056;5.308515227
0.60562;5.308490101
0.60564;5.308463832
0.60566;5.308457505
0.60568;5.308429937
0.6057;5.308411739
0.60572;5.308382825
0.60574;5.308353731
0.60576;5.308334991
0.60578;5.308316044
0.6058;5.30830692
0.60582;5.308297574
0.60584;5.308277451
0.60586;5.308256578
0.60588;5.308245497
0.6059;5.308234164
0.60592;5.308212023
0.60594;5.308199653
0.60596;5.30818701
0.60598;5.308184641
0.606;5.308182506
0.60602;5.308180605
0.60604;5.308178939
0.60606;5.308177507
0.60608;5.30817631
0.6061;5.308175347
0.60612;5.308174618
0.60614;5.308174124
0.60616;5.308173864
0.60618;5.308173838
0.6062;5.30815397
0.60622;5.308135349
0.60624;5.308117967
0.60626;5.308101813
0.60628;5.308086877
0.6063;5.308073148
0.60632;5.308060617
0.60634;5.308049274
0.60636;5.308039107
0.60638;5.308030107
0.6064;5.308022264
0.60642;5.308015567
0.60644;5.307999456
0.60646;5.307994505
0.60648;5.307990664
0.6065;5.307987412
0.60652;5.307974188
0.60654;5.307982116
0.60656;5.307990602
0.60658;5.307999641
0.6066;5.308009228
0.60662;5.308019357
0.60664;5.308040063
0.60666;5.308060795
0.60668;5.308081552
0.6067;5.308102334
0.60672;5.308112591
0.60674;5.308132907
0.60676;5.308142693
0.60678;5.308151981
0.6068;5.308160768
0.60682;5.308169048
0.60684;5.308176816
0.60686;5.308205168
0.60688;5.308202892
0.6069;5.308200605
0.60692;5.308198299
0.60694;5.308195961
0.60696;5.308193583
0.60698;5.308191154
0.607;5.308188664
0.60702;5.308207204
0.60704;5.308226697
0.60706;5.308247143
0.60708;5.308268542
0.6071;5.308290894
0.60712;5.308314199
0.60714;5.308328417
0.60716;5.308354135
0.60718;5.308370761
0.6072;5.308388842
0.60722;5.308408373
0.60724;5.308429349
0.60726;5.308441213
0.60728;5.308453482
0.6073;5.308476185
0.60732;5.308499277
0.60734;5.308523267
0.60736;5.308558699
0.60738;5.308584472
0.6074;5.308611131
0.60742;5.308628634
0.60744;5.308636457
0.60746;5.308644623
0.60748;5.308653119
0.6075;5.308671966
0.60752;5.308711194
0.60754;5.308740687
0.60756;5.308771502
0.60758;5.308783045
0.6076;5.308795377
0.60762;5.308797933
0.60764;5.308801243
0.60766;5.308815838
0.60768;5.308831663
0.6077;5.308848704
0.60772;5.308866945
0.60774;5.30888637
0.60776;5.308896414
0.60778;5.308907095
0.6078;5.308918904
0.60782;5.308921783
0.60784;5.308936296
0.60786;5.308952383
0.60788;5.308970025
0.6079;5.3089892
0.60792;5.309009888
0.60794;5.30903207
0.60796;5.309045173
0.60798;5.309059212
0.608;5.309094237
0.60802;5.309129133
0.60804;5.309174434
0.60806;5.309220604
0.60808;5.309237004
0.6081;5.309275339
0.60812;5.309294415
0.60814;5.309314282
0.60816;5.309334917
0.60818;5.309377395
0.6082;5.309431662
0.60822;5.309507234
0.60824;5.309583011
0.60826;5.309638913
0.60828;5.309674932
0.6083;5.309732225
0.60832;5.309769605
0.60834;5.309807126
0.60836;5.309844771
0.60838;5.309882517
0.6084;5.309930383
0.60842;5.309977804
0.60844;5.310014724
0.60846;5.310051675
0.60848;5.310078086
0.6085;5.310103969
0.60852;5.310139338
0.60854;5.310173621
0.60856;5.310206799
0.60858;5.310238851
0.6086;5.310269756
0.60862;5.310299494
0.60864;5.310338596
0.60866;5.310366457
0.60868;5.310403133
0.6087;5.31044861
0.60872;5.310492839
0.60874;5.310535809
0.60876;5.310567472
0.60878;5.310598362
0.6088;5.310649055
0.60882;5.310688405
0.60884;5.310715889
0.60886;5.310772671
0.60888;5.310828124
0.6089;5.310882247
0.60892;5.310935039
0.60894;5.310976463
0.60896;5.311027103
0.60898;5.311066369
0.609;5.311104807
0.60902;5.311142412
0.60904;5.311179179
0.60906;5.311205064
0.60908;5.311230607
0.6091;5.311245759
0.60912;5.311261057
0.60914;5.311276485
0.60916;5.311302067
0.60918;5.31132724
0.6092;5.311351996
0.60922;5.311376324
0.60924;5.311400214
0.60926;5.311423655
0.60928;5.311436599
0.6093;5.311449581
0.60932;5.311472624
0.60934;5.311495169
0.60936;5.311517204
0.60938;5.31152868
0.6094;5.311540133
0.60942;5.311551548
0.60944;5.31156291
0.60946;5.311553613
0.60948;5.311564812
0.6095;5.311575901
0.60952;5.311576314
0.60954;5.31159666
0.60956;5.311616338
0.60958;5.311635338
0.6096;5.311653651
0.60962;5.311671265
0.60964;5.311678132
0.60966;5.311684788
0.60968;5.311681178
0.6097;5.311677834
0.60972;5.311674734
0.60974;5.311682409
0.60976;5.311690805
0.60978;5.311699906
0.6098;5.311709186
0.60982;5.311708079
0.60984;5.311707113
0.60986;5.311706271
0.60988;5.31170553
0.6099;5.31170487
0.60992;5.311704272
0.60994;5.311703715
0.60996;5.311703178
0.60998;5.311702641
0.61;5.311702083
0.61002;5.311721563
0.61004;5.311719889
0.61006;5.311738222
0.61008;5.311755449
0.6101;5.31177156
0.61012;5.311786545
0.61014;5.311800394
0.61016;5.311813097
0.61018;5.311824642
0.6102;5.311835021
0.61022;5.311865324
0.61024;5.311895475
0.61026;5.311925472
0.61028;5.311955317
0.6103;5.311985009
0.61032;5.312034626
0.61034;5.312083076
0.61036;5.312140408
0.61038;5.312186047
0.6104;5.312230556
0.61042;5.312273943
0.61044;5.312296142
0.61046;5.312338332
0.61048;5.31238946
0.6105;5.312438991
0.61052;5.312476388
0.61054;5.312522252
0.61056;5.312566048
0.61058;5.312607278
0.6106;5.312645957
0.61062;5.312682102
0.61064;5.312715727
0.61066;5.312736296
0.61068;5.31274382
0.6107;5.312748855
0.61072;5.312751406
0.61074;5.312751478
0.61076;5.312749076
0.61078;5.312734166
0.6108;5.312727338
0.61082;5.312708008
0.61084;5.312686727
0.61086;5.312673532
0.61088;5.31264784
0.6109;5.312610675
0.61092;5.312573095
0.61094;5.312555171
0.61096;5.312535809
0.61098;5.312515012
0.611;5.312492785
0.61102;5.312469134
0.61104;5.312423987
0.61106;5.312398517
0.61108;5.31236159
0.6111;5.312333794
0.61112;5.312294545
0.61114;5.312264433
0.61116;5.312263541
0.61118;5.312250197
0.6112;5.312245007
0.61122;5.312237951
0.61124;5.312229052
0.61126;5.312218327
0.61128;5.312205799
0.6113;5.312180937
0.61132;5.312153794
0.61134;5.312124387
0.61136;5.31210328
0.61138;5.312069906
0.6114;5.312034317
0.61142;5.312007081
0.61144;5.311978178
0.61146;5.31194763
0.61148;5.311915456
0.6115;5.311881676
0.61152;5.311835762
0.61154;5.311777214
0.61156;5.311737186
0.61158;5.311695618
0.6116;5.311663083
0.61162;5.311608977
0.61164;5.311564456
0.61166;5.311519502
0.61168;5.311484175
0.6117;5.311437909
0.61172;5.311391276
0.61174;5.311354336
0.61176;5.311306523
0.61178;5.31125841
0.6118;5.311199978
0.61182;5.311152344
0.61184;5.311095451
0.61186;5.311039865
0.61188;5.310985601
0.6119;5.310932675
0.61192;5.310881101
0.61194;5.310830896
0.61196;5.310782074
0.61198;5.310714573
0.612;5.310649501
0.61202;5.310565759
0.61204;5.310483422
0.61206;5.310402483
0.61208;5.310333489
0.6121;5.310276951
0.61212;5.310232876
0.61214;5.310180682
0.61216;5.310130927
0.61218;5.310093654
0.6122;5.310058322
0.61222;5.31002443
0.61224;5.309970373
0.61226;5.30991623
0.61228;5.309883102
0.6123;5.309850922
0.61232;5.309809661
0.61234;5.309769875
0.61236;5.309741609
0.61238;5.30971432
0.6124;5.309698059
0.61242;5.309681778
0.61244;5.309664979
0.61246;5.309658229
0.61248;5.30965151
0.6125;5.309644842
0.61252;5.309638246
0.61254;5.30962119
0.61256;5.309603729
0.61258;5.309585878
0.6126;5.309557614
0.61262;5.309529497
0.61264;5.309501539
0.61266;5.309483787
0.61268;5.309465707
0.6127;5.309436763
0.61272;5.309396964
0.61274;5.309366906
0.61276;5.309336049
0.61278;5.309314952
0.6128;5.309293593
0.61282;5.309241358
0.61284;5.309189388
0.61286;5.309127644
0.61288;5.309056122
0.6129;5.308984849
0.61292;5.308923854
0.61294;5.308872621
0.61296;5.308821109
0.61298;5.30876932
0.613;5.308717254
0.61302;5.308665421
0.61304;5.308613823
0.61306;5.30856246
0.61308;5.308521882
0.6131;5.308482055
0.61312;5.308463575
0.61314;5.308445867
0.61316;5.308428946
0.61318;5.308402277
0.6132;5.308375908
0.61322;5.30834985
0.61324;5.308324114
0.61326;5.308298708
0.61328;5.308273644
0.6133;5.308259482
0.61332;5.3082462
0.61334;5.30822326
0.61336;5.308200713
0.61338;5.308178569
0.6134;5.308167388
0.61342;5.308157148
0.61344;5.308147862
0.61346;5.308139548
0.61348;5.30814277
0.6135;5.30813696
0.61352;5.308132172
0.61354;5.308128421
0.61356;5.308115171
0.61358;5.308102471
0.6136;5.308080293
0.61362;5.308059193
0.61364;5.308039175
0.61366;5.308030797
0.61368;5.308024028
0.6137;5.308029431
0.61372;5.308036982
0.61374;5.308056734
0.61376;5.308068119
0.61378;5.308081703
0.6138;5.308097501
0.61382;5.308104977
0.61384;5.308124732
0.61386;5.308146741
0.61388;5.30817102
0.6139;5.308197585
0.61392;5.308236489
0.61394;5.308287241
0.61396;5.308329277
0.61398;5.308363128
0.614;5.308399362
0.61402;5.308448032
0.61404;5.308487545
0.61406;5.308548544
0.61408;5.308589876
0.6141;5.308631633
0.61412;5.308673831
0.61414;5.308716485
0.61416;5.308769649
0.61418;5.308822793
0.6142;5.308875937
0.61422;5.308929101
0.61424;5.308982307
0.61426;5.309035573
0.61428;5.30908892
0.6143;5.30914237
0.61432;5.309185903
0.61434;5.309198945
0.61436;5.309212125
0.61438;5.30922493
0.6144;5.3092474
0.61442;5.309279538
0.61444;5.309300767
0.61446;5.309342744
0.61448;5.309364304
0.6145;5.309374979
0.61452;5.309384808
0.61454;5.309393792
0.61456;5.309401929
0.61458;5.30939867
0.6146;5.309394048
0.61462;5.309388058
0.61464;5.309380694
0.61466;5.309371952
0.61468;5.309361827
0.6147;5.309360863
0.61472;5.309369063
0.61474;5.309375879
0.61476;5.309381316
0.61478;5.30938538
0.6148;5.309388589
0.61482;5.309380907
0.61484;5.309382925
0.61486;5.30938461
0.61488;5.309375415
0.6149;5.30937593
0.61492;5.309397224
0.61494;5.309419233
0.61496;5.309420872
0.61498;5.309422222
0.615;5.30942329
0.61502;5.309414042
0.61504;5.309405028
0.61506;5.30941735
0.61508;5.309409839
0.6151;5.309413124
0.61512;5.309406619
0.61514;5.309410915
0.61516;5.309405427
0.61518;5.309379092
0.6152;5.309362017
0.61522;5.309333605
0.61524;5.309314438
0.61526;5.309303997
0.61528;5.309291732
0.6153;5.309267604
0.61532;5.309242158
0.61534;5.309215391
0.61536;5.309187296
0.61538;5.309147829
0.6154;5.309117571
0.61542;5.309096004
0.61544;5.309072577
0.61546;5.30904729
0.61548;5.309020144
0.6155;5.308981098
0.61552;5.3089407
0.61554;5.308888905
0.61556;5.308836254
0.61558;5.308782736
0.6156;5.308728343
0.61562;5.308673062
0.61564;5.308607358
0.61566;5.308542278
0.61568;5.308467769
0.6157;5.308383809
0.61572;5.308310963
0.61574;5.308239172
0.61576;5.308157864
0.61578;5.308077565
0.6158;5.30801884
0.61582;5.307971121
0.61584;5.307904283
0.61586;5.307849957
0.61588;5.307818168
0.6159;5.307787808
0.61592;5.307768911
0.61594;5.307750926
0.61596;5.307733853
0.61598;5.307707654
0.616;5.307703976
0.61602;5.307702745
0.61604;5.307703969
0.61606;5.307707651
0.61608;5.307713797
0.6161;5.307722411
0.61612;5.307743539
0.61614;5.307756087
0.61616;5.307780651
0.61618;5.307807203
0.6162;5.30783524
0.61622;5.307854221
0.61624;5.307864153
0.61626;5.307875072
0.61628;5.307886981
0.6163;5.307899878
0.61632;5.307913763
0.61634;5.307939188
0.61636;5.307966119
0.61638;5.307984009
0.6164;5.308002899
0.61642;5.308012236
0.61644;5.308011504
0.61646;5.308010731
0.61648;5.308009907
0.6165;5.308009022
0.61652;5.308008065
0.61654;5.308007027
0.61656;5.308005898
0.61658;5.308004666
0.6166;5.308003322
0.61662;5.308002368
0.61664;5.308002306
0.61666;5.308013164
0.61668;5.308013836
0.6167;5.30801435
0.61672;5.308014695
0.61674;5.308035452
0.61676;5.308045479
0.61678;5.308054812
0.6168;5.308063443
0.61682;5.308071369
0.61684;5.308099685
0.61686;5.30812832
0.61688;5.30816783
0.6169;5.308208186
0.61692;5.308249397
0.61694;5.308280924
0.61696;5.308302259
0.61698;5.308333992
0.617;5.3083455
0.61702;5.308377957
0.61704;5.308410778
0.61706;5.30843393
0.61708;5.308447925
0.6171;5.308463308
0.61712;5.308470035
0.61714;5.308468097
0.61716;5.308467518
0.61718;5.30846828
0.6172;5.308470371
0.61722;5.308473773
0.61724;5.308488511
0.61726;5.308504023
0.61728;5.308510261
0.6173;5.308517761
0.61732;5.308536544
0.61734;5.308556052
0.61736;5.308576273
0.61738;5.308607235
0.6174;5.308628345
0.61742;5.308650143
0.61744;5.30866258
0.61746;5.308676191
0.61748;5.308690962
0.6175;5.308706876
0.61752;5.30872392
0.61754;5.308742076
0.61756;5.308761331
0.61758;5.308801746
0.6176;5.308842215
0.61762;5.308903321
0.61764;5.308964482
0.61766;5.3090257
0.61768;5.309086983
0.6177;5.309148334
0.61772;5.30920976
0.61774;5.309271264
0.61776;5.309322301
0.61778;5.309383461
0.6178;5.309444711
0.61782;5.309506054
0.61784;5.309567498
0.61786;5.309629045
0.61788;5.309690702
0.6179;5.309752474
0.61792;5.309814365
0.61794;5.309865831
0.61796;5.309916397
0.61798;5.309976102
0.618;5.310045464
0.61802;5.310114454
0.61804;5.310162493
0.61806;5.310199619
0.61808;5.310235866
0.6181;5.310271229
0.61812;5.310305702
0.61814;5.310339282
0.61816;5.310371962
0.61818;5.310393186
0.6182;5.310412984
0.61822;5.310431345
0.61824;5.31043822
0.61826;5.310444145
0.61828;5.310449104
0.6183;5.310453082
0.61832;5.310466103
0.61834;5.310488156
0.61836;5.310519748
0.61838;5.310550842
0.6184;5.310570885
0.61842;5.310579872
0.61844;5.310577794
0.61846;5.310595264
0.61848;5.310611686
0.6185;5.310627057
0.61852;5.31064137
0.61854;5.31065462
0.61856;5.310666803
0.61858;5.310677914
0.6186;5.310687946
0.61862;5.310696896
0.61864;5.310704758
0.61866;5.310711527
0.61868;5.310727237
0.6187;5.310741336
0.61872;5.310753826
0.61874;5.310754154
0.61876;5.310752355
0.61878;5.310758462
0.6188;5.310761924
0.61882;5.310773293
0.61884;5.310782534
0.61886;5.310789653
0.61888;5.310794655
0.6189;5.310787506
0.61892;5.310778757
0.61894;5.310778447
0.61896;5.310776029
0.61898;5.31077151
0.619;5.310764894
0.61902;5.310756186
0.61904;5.310755942
0.61906;5.310754134
0.61908;5.310750772
0.6191;5.310745866
0.61912;5.310739427
0.61914;5.310741502
0.61916;5.310741557
0.61918;5.310729568
0.6192;5.310716096
0.61922;5.310690601
0.61924;5.310673677
0.61926;5.310644745
0.61928;5.310603298
0.6193;5.310559374
0.61932;5.310523524
0.61934;5.310485715
0.61936;5.310445953
0.61938;5.310404241
0.6194;5.310371136
0.61942;5.310326058
0.61944;5.31027854
0.61946;5.310228074
0.61948;5.310174665
0.6195;5.310118318
0.61952;5.310059551
0.61954;5.309998881
0.61956;5.309926787
0.61958;5.309844291
0.6196;5.309761941
0.61962;5.309679731
0.61964;5.309597656
0.61966;5.309536812
0.61968;5.309477128
0.6197;5.309439198
0.61972;5.309412487
0.61974;5.309376424
0.61976;5.309341577
0.61978;5.309317999
0.6198;5.309295673
0.61982;5.309243989
0.61984;5.309183542
0.61986;5.309145986
0.61988;5.309111253
0.6199;5.309058252
0.61992;5.309007059
0.61994;5.308957163
0.61996;5.30891809
0.61998;5.308879296
0.62;5.308851335
0.62002;5.308824179
0.62004;5.308797838
0.62006;5.308772323
0.62008;5.308747644
0.6201;5.30872381
0.62012;5.308700833
0.62014;5.30866817
0.62016;5.308635867
0.62018;5.308603929
0.6202;5.30857236
0.62022;5.308530614
0.62024;5.308499282
0.62026;5.308468329
0.62028;5.308437761
0.6203;5.308407583
0.62032;5.3083778
0.62034;5.308348417
0.62036;5.3083094
0.62038;5.3082713
0.6204;5.308234118
0.62042;5.308197853
0.62044;5.308162505
0.62046;5.308128074
0.62048;5.30809456
0.6205;5.308061964
0.62052;5.308030284
0.62054;5.307989484
0.62056;5.307950107
0.62058;5.307912149
0.6206;5.307875606
0.62062;5.307840471
0.62064;5.307817292
0.62066;5.307796028
0.62068;5.307776168
0.6207;5.307757199
0.62072;5.307739123
0.62074;5.307721938
0.62076;5.307685055
0.62078;5.307659093
0.6208;5.307623456
0.62082;5.307588685
0.62084;5.30755477
0.62086;5.307521701
0.62088;5.307489468
0.6209;5.307478138
0.62092;5.30746661
0.62094;5.307454882
0.62096;5.307442956
0.62098;5.30744087
0.621;5.307438078
0.62102;5.307445136
0.62104;5.307441465
0.62106;5.307447148
0.62108;5.307462194
0.6211;5.307477093
0.62112;5.30750241
0.62114;5.307538165
0.62116;5.307574346
0.62118;5.307621017
0.6212;5.307677697
0.62122;5.307733869
0.62124;5.307779531
0.62126;5.307814713
0.62128;5.30784948
0.6213;5.307894409
0.62132;5.30793949
0.62134;5.307974203
0.62136;5.308008614
0.62138;5.308042747
0.6214;5.308066076
0.62142;5.308099213
0.62144;5.308132143
0.62146;5.308175443
0.62148;5.308219105
0.6215;5.30826316
0.62152;5.308307637
0.62154;5.308352568
0.62156;5.308397983
0.62158;5.308443912
0.6216;5.308469285
0.62162;5.3084942
0.62164;5.308508125
0.62166;5.308521115
0.62168;5.308523147
0.6217;5.308524781
0.62172;5.308526028
0.62174;5.308526897
0.62176;5.3085274
0.62178;5.308527547
0.6218;5.308527346
0.62182;5.30852681
0.62184;5.308525947
0.62186;5.30851473
0.62188;5.308503714
0.6219;5.308492904
0.62192;5.308482305
0.62194;5.308461885
0.62196;5.308442193
0.62198;5.308412679
0.622;5.308383376
0.62202;5.30835428
0.62204;5.308325385
0.62206;5.308307237
0.62208;5.308289797
0.6221;5.308273066
0.62212;5.308257043
0.62214;5.308231689
0.62216;5.308207551
0.62218;5.308184623
0.6222;5.3081629
0.62222;5.308142377
0.62224;5.308123049
0.62226;5.308115462
0.62228;5.308119615
0.6223;5.308124963
0.62232;5.308141551
0.62234;5.308148285
0.62236;5.30815521
0.62238;5.308162332
0.6224;5.308169655
0.62242;5.308177184
0.62244;5.308195476
0.62246;5.308214501
0.62248;5.308233758
0.6225;5.308252745
0.62252;5.308261434
0.62254;5.30827038
0.62256;5.308279588
0.62258;5.308299102
0.6226;5.308318383
0.62262;5.308337439
0.62264;5.30835628
0.62266;5.308374919
0.62268;5.308393363
0.6227;5.308401073
0.62272;5.308398054
0.62274;5.308384818
0.62276;5.30837191
0.62278;5.308359326
0.6228;5.30833651
0.62282;5.308303451
0.62284;5.308270684
0.62286;5.308238196
0.62288;5.30820597
0.6229;5.308173991
0.62292;5.308152795
0.62294;5.308132333
0.62296;5.308102043
0.62298;5.30807195
0.623;5.308042037
0.62302;5.30801229
0.62304;5.307972654
0.62306;5.307913583
0.62308;5.307876226
0.6231;5.307849498
0.62312;5.307822834
0.62314;5.307796218
0.62316;5.307769123
0.62318;5.307741022
0.6232;5.307732489
0.62322;5.307722929
0.62324;5.307712337
0.62326;5.307700709
0.62328;5.307688038
0.6233;5.30767432
0.62332;5.30765955
0.62334;5.307643723
0.62336;5.307636872
0.62338;5.307618407
0.6234;5.307598876
0.62342;5.307578271
0.62344;5.307556589
0.62346;5.307523273
0.62348;5.307488352
0.6235;5.307441777
0.62352;5.307394083
0.62354;5.307355807
0.62356;5.307316898
0.62358;5.30729845
0.6236;5.307290934
0.62362;5.307284318
0.62364;5.307278606
0.62366;5.307263766
0.62368;5.307250346
0.6237;5.307238349
0.62372;5.307217222
0.62374;5.30717641
0.62376;5.30712696
0.62378;5.307079916
0.6238;5.307044783
0.62382;5.307031073
0.62384;5.307028741
0.62386;5.307038301
0.62388;5.307049718
0.6239;5.307073037
0.62392;5.307097716
0.62394;5.307123765
0.62396;5.307140645
0.62398;5.307147848
0.624;5.307155412
0.62402;5.307163338
0.62404;5.307171626
0.62406;5.307180276
0.62408;5.307189288
0.6241;5.307198661
0.62412;5.307208396
0.62414;5.307218493
0.62416;5.307228952
0.62418;5.307239772
0.6242;5.307250954
0.62422;5.307262498
0.62424;5.307274404
0.62426;5.307276633
0.62428;5.307269692
0.6243;5.307264121
0.62432;5.307259911
0.62434;5.307257052
0.62436;5.307255532
0.62438;5.307265893
0.6244;5.307278092
0.62442;5.307292122
0.62444;5.307307979
0.62446;5.307325658
0.62448;5.307345153
0.6245;5.307366459
0.62452;5.307389572
0.62454;5.307424526
0.62456;5.307471319
0.62458;5.307529957
0.6246;5.3075899
0.62462;5.307651158
0.62464;5.30771374
0.62466;5.307777658
0.62468;5.30784292
0.6247;5.307898988
0.62472;5.307955903
0.62474;5.308013672
0.62476;5.3080723
0.62478;5.308142342
0.6248;5.30820322
0.62482;5.308275527
0.62484;5.308339197
0.62486;5.308404785
0.62488;5.308472297
0.6249;5.308541738
0.62492;5.308581972
0.62494;5.308623617
0.62496;5.308666663
0.62498;5.308701062
0.625;5.308726798
0.62502;5.308753889
0.62504;5.308772276
0.62506;5.308802524
0.62508;5.30882351
0.6251;5.308835209
0.62512;5.308858692
0.62514;5.308873344
0.62516;5.308889173
0.62518;5.308906148
0.6252;5.308913689
0.62522;5.308911247
0.62524;5.30890882
0.62526;5.308926957
0.62528;5.308955077
0.6253;5.308982603
0.62532;5.30900951
0.62534;5.309035773
0.62536;5.309061365
0.62538;5.309086263
0.6254;5.309110439
0.62542;5.309133868
0.62544;5.309156526
0.62546;5.309188424
0.62548;5.309218993
0.6255;5.309248212
0.62552;5.30927606
0.62554;5.309312555
0.62556;5.309347132
0.62558;5.309389815
0.6256;5.309430041
0.62562;5.3094678
0.62564;5.309503084
0.62566;5.30953588
0.62568;5.30956618
0.6257;5.309604524
0.62572;5.309640868
0.62574;5.309675206
0.62576;5.309707535
0.62578;5.309737848
0.6258;5.309766141
0.62582;5.309792408
0.62584;5.309816645
0.62586;5.309838845
0.62588;5.309869557
0.6259;5.309898739
0.62592;5.309916354
0.62594;5.309932947
0.62596;5.309959065
0.62598;5.309984667
0.626;5.310009755
0.62602;5.310034329
0.62604;5.310058388
0.62606;5.310081932
0.62608;5.310104961
0.6261;5.310127476
0.62612;5.310149476
0.62614;5.310170962
0.62616;5.310202484
0.62618;5.310234008
0.6262;5.31026554
0.62622;5.310297085
0.62624;5.310328647
0.62626;5.310360233
0.62628;5.310391846
0.6263;5.310422981
0.62632;5.310453129
0.62634;5.310471746
0.62636;5.31048887
0.62638;5.3105045
0.6264;5.310518638
0.62642;5.310531283
0.62644;5.310542434
0.62646;5.310552093
0.62648;5.310560259
0.6265;5.310556381
0.62652;5.310550492
0.62654;5.310553139
0.62656;5.310534206
0.62658;5.310504744
0.6266;5.310464739
0.62662;5.310424209
0.62664;5.310383134
0.62666;5.310341494
0.62668;5.310299267
0.6267;5.310246395
0.62672;5.310193404
0.62674;5.310150818
0.62676;5.31011913
0.62678;5.310088284
0.6268;5.310048229
0.62682;5.310019531
0.62684;5.310002177
0.62686;5.309986118
0.62688;5.309971342
0.6269;5.30995784
0.62692;5.309955641
0.62694;5.309954188
0.62696;5.309953477
0.62698;5.309953502
0.627;5.309954258
0.62702;5.309945701
0.62704;5.309948412
0.62706;5.309962384
0.62708;5.309998681
0.6271;5.310016133
0.62712;5.310024268
0.62714;5.310043157
0.62716;5.31006225
0.62718;5.310070996
0.6272;5.310079429
0.62722;5.310076992
0.62724;5.310073715
0.62726;5.310069586
0.62728;5.310064597
0.6273;5.310058736
0.62732;5.310051993
0.62734;5.310044359
0.62736;5.310025784
0.62738;5.310006292
0.6274;5.309995906
0.62742;5.309984578
0.62744;5.309972296
0.62746;5.309959052
0.62748;5.309944834
0.6275;5.309929633
0.62752;5.309923989
0.62754;5.309917859
0.62756;5.309901198
0.62758;5.309884547
0.6276;5.309867896
0.62762;5.309851235
0.62764;5.309834553
0.62766;5.309817841
0.62768;5.30981164
0.6277;5.309805904
0.62772;5.30980063
0.62774;5.309795811
0.62776;5.309801995
0.62778;5.309830243
0.6278;5.309860489
0.62782;5.309871641
0.62784;5.309873225
0.62786;5.309875275
0.62788;5.309877787
0.6279;5.309880755
0.62792;5.309873622
0.62794;5.309866419
0.62796;5.309859134
0.62798;5.309851757
0.628;5.309844278
0.62802;5.309846726
0.62804;5.309848544
0.62806;5.309849729
0.62808;5.309850273
0.6281;5.309860212
0.62812;5.309868995
0.62814;5.309866581
0.62816;5.309873557
0.62818;5.309879371
0.6282;5.309884023
0.62822;5.309887514
0.62824;5.309899881
0.62826;5.30991058
0.62828;5.309930166
0.6283;5.309959161
0.62832;5.309987543
0.62834;5.310015325
0.62836;5.310042525
0.62838;5.310069156
0.6284;5.310095234
0.62842;5.310120774
0.62844;5.310145793
0.62846;5.310170304
0.62848;5.310194324
0.6285;5.310217867
0.62852;5.310240949
0.62854;5.310263585
0.62856;5.310275239
0.62858;5.310285961
0.6286;5.31028521
0.62862;5.310272991
0.62864;5.310249816
0.62866;5.310216192
0.62868;5.310192698
0.6287;5.31015874
0.62872;5.310124859
0.62874;5.310091043
0.62876;5.310057284
0.62878;5.310023571
0.6288;5.309989893
0.62882;5.309956241
0.62884;5.309922604
0.62886;5.309899523
0.62888;5.309876954
0.6289;5.309854892
0.62892;5.309833332
0.62894;5.30982282
0.62896;5.309813317
0.62898;5.309804822
0.629;5.309807888
0.62902;5.309812479
0.62904;5.309818602
0.62906;5.309846851
0.62908;5.309866101
0.6291;5.3098864
0.62912;5.30991831
0.62914;5.309951807
0.62916;5.309986907
0.62918;5.310023625
0.6292;5.310061976
0.62922;5.310101975
0.62924;5.310143638
0.62926;5.31018698
0.62928;5.310221466
0.6293;5.310246593
0.62932;5.310272405
0.62934;5.310298907
0.62936;5.310326106
0.62938;5.310354004
0.6294;5.310382609
0.62942;5.310411924
0.62944;5.310431917
0.62946;5.310463176
0.62948;5.310484606
0.6295;5.310506244
0.62952;5.310528091
0.62954;5.310550148
0.62956;5.310561862
0.62958;5.310573268
0.6296;5.310573809
0.62962;5.310573515
0.62964;5.310572376
0.62966;5.31057038
0.62968;5.310577556
0.6297;5.310583349
0.62972;5.310607832
0.62974;5.310629906
0.62976;5.310649578
0.62978;5.310666853
0.6298;5.310681735
0.62982;5.31069423
0.62984;5.310704342
0.62986;5.310712078
0.62988;5.310717442
0.6299;5.310720438
0.62992;5.310721073
0.62994;5.310729902
0.62996;5.310736897
0.62998;5.310742068
0.63;5.310745424
0.63002;5.310746977
0.63004;5.310726658
0.63006;5.310695531
0.63008;5.310674181
0.6301;5.310642017
0.63012;5.310609586
0.63014;5.310576882
0.63016;5.3105439
0.63018;5.310510635
0.6302;5.310467044
0.63022;5.310423667
0.63024;5.310380494
0.63026;5.310337514
0.63028;5.310294718
0.6303;5.310252095
0.63032;5.310199084
0.63034;5.310155747
0.63036;5.310111524
0.63038;5.310066405
0.6304;5.310020378
0.63042;5.309973434
0.63044;5.309925562
0.63046;5.309866714
0.63048;5.309817464
0.6305;5.309767252
0.63052;5.309716065
0.63054;5.309663896
0.63056;5.309610733
0.63058;5.309577667
0.6306;5.309555173
0.63062;5.309533217
0.63064;5.309521842
0.63066;5.309510508
0.63068;5.309499225
0.6307;5.309488003
0.63072;5.309477364
0.63074;5.309467831
0.63076;5.309459415
0.63078;5.309452124
0.6308;5.309445969
0.63082;5.309451512
